,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250102101600,1735784160000,3315.7960000000003,3317.1820000000002,3315.396,3315.708,3099351,3344044137.0000005,0.0,0,3316.0330000000004,0
20250102101700,1735784220000,3315.3570000000004,3315.3570000000004,3312.3650000000002,3312.5310000000004,2800665,2938543605.0,0.0,0,3315.7090000000003,0
20250102101800,1735784280000,3312.571,3313.632,3311.255,3312.495,2628750,2851931940.0,0.0,0,3312.531,0
20250102101900,1735784340000,3312.009,3313.549,3311.688,3312.9480000000003,2554899,2808988785.0,0.0,0,3312.494,0
20250102102000,1735784400000,3313.4449999999997,3313.4449999999997,3310.91,3312.129,2420693,2545035031.0,0.0,0,3312.949,0
20250102102100,1735784460000,3312.386,3313.033,3310.855,3312.924,2885336,2801383208.0000005,0.0,0,3312.128,0
20250102102200,1735784520000,3313.545,3318.6180000000004,3313.454,3317.3300000000004,2557282,2728278499.0,0.0,0,3312.924,0
20250102102300,1735784580000,3316.77,3318.624,3316.524,3318.624,2074522,2265434379.0,0.0,0,3317.3309999999997,0
20250102102400,1735784640000,3318.17,3318.17,3316.521,3316.521,3050896,2854437237.0000005,0.0,0,3318.623,0
20250102102500,1735784700000,3316.5769999999998,3317.699,3316.37,3317.643,1961663,2037723020.0,0.0,0,3316.5209999999997,0
20250102102600,1735784760000,3317.6549999999997,3319.263,3317.54,3319.086,2315838,2270133996.0,0.0,0,3317.643,0
20250102102700,1735784820000,3318.575,3318.575,3316.518,3317.795,2261258,2347381822.0,0.0,0,3319.0860000000002,0
20250102102800,1735784880000,3317.758,3321.019,3317.714,3319.647,2113908,2294073858.9999995,0.0,0,3317.795,0
20250102102900,1735784940000,3319.5699999999997,3320.019,3319.234,3319.869,1745720,2017307966.0,0.0,0,3319.648,0
20250102103000,1735785000000,3319.76,3320.596,3318.764,3320.2490000000003,1577452,1850529125.0,0.0,0,3319.869,0
20250102103100,1735785060000,3320.14,3320.941,3319.143,3319.758,1826805,2104502714.0000002,0.0,0,3320.2490000000003,0
20250102103200,1735785120000,3319.232,3321.272,3319.232,3321.236,1806227,1996208373.0000002,0.0,0,3319.758,0
20250102103300,1735785180000,3320.89,3321.329,3319.871,3320.8160000000003,1675979,1930281055.0,0.0,0,3321.236,0
20250102103400,1735785240000,3320.855,3323.215,3320.367,3322.402,1542290,1785074865.0,0.0,0,3320.817,0
20250102103500,1735785300000,3322.15,3322.654,3320.853,3321.635,1477982,1709506972.0,0.0,0,3322.402,0
20250102103600,1735785360000,3321.5510000000004,3322.842,3321.4880000000003,3322.5570000000002,1365886,1598630070.0,0.0,0,3321.6340000000005,0
20250102103700,1735785420000,3322.309,3322.5800000000004,3320.914,3322.5800000000004,1311519,1643229376.0,0.0,0,3322.5570000000002,0
20250102103800,1735785480000,3321.975,3323.833,3321.975,3323.104,1339791,1704896099.0,0.0,0,3322.58,0
20250102103900,1735785540000,3322.545,3325.248,3322.545,3325.248,1216244,1557392477.9999998,0.0,0,3323.103,0
20250102104000,1735785600000,3325.481,3326.3120000000004,3324.175,3325.462,2433239,2781837598.0,0.0,0,3325.248,0
20250102104100,1735785660000,3324.965,3324.965,3322.496,3322.5350000000003,2025230,2274123047.0,0.0,0,3325.463,0
20250102104200,1735785720000,3322.911,3322.911,3318.5570000000002,3318.5570000000002,2726388,2621507298.0,0.0,0,3322.5350000000003,0
20250102104300,1735785780000,3318.673,3318.788,3317.549,3318.07,1612711,1859696832.0000002,0.0,0,3318.557,0
20250102104400,1735785840000,3317.8869999999997,3318.3329999999996,3316.593,3317.1369999999997,1900418,1672474804.0,0.0,0,3318.0699999999997,0
20250102104500,1735785900000,3317.114,3317.388,3316.283,3316.283,1886524,1818047963.0000002,0.0,0,3317.136,0
20250102104600,1735785960000,3316.4610000000002,3318.943,3316.143,3318.943,1352908,1598953257.0,0.0,0,3316.283,0
20250102104700,1735786020000,3318.943,3318.943,3316.67,3318.222,1544475,1757747339.0,0.0,0,3318.943,0
20250102104800,1735786080000,3317.5570000000002,3321.588,3317.554,3321.588,1389870,1635690340.0,0.0,0,3318.223,0
20250102104900,1735786140000,3321.573,3322.927,3321.25,3322.927,1248295,1426737931.0000002,0.0,0,3321.588,0
20250102105000,1735786200000,3322.928,3325.563,3322.928,3325.214,1320146,1700438839.0,0.0,0,3322.9269999999997,0
20250102105100,1735786260000,3325.475,3327.081,3325.246,3327.081,1434287,1738499829.0,0.0,0,3325.214,0
20250102105200,1735786320000,3327.114,3328.38,3327.114,3328.38,1556880,1978921247.0000002,0.0,0,3327.081,0
20250102105300,1735786380000,3328.386,3329.5820000000003,3328.157,3329.4680000000003,1251252,1752696249.0,0.0,0,3328.38,0
20250102105400,1735786440000,3329.887,3330.1530000000002,3328.2870000000003,3328.829,1395910,1946319472.0000002,0.0,0,3329.4680000000003,0
20250102105500,1735786500000,3328.942,3329.1,3328.163,3328.163,1067471,1397215480.0,0.0,0,3328.829,0
20250102105600,1735786560000,3328.679,3329.816,3327.779,3328.492,1263796,1546943609.0000002,0.0,0,3328.164,0
20250102105700,1735786620000,3328.69,3329.0589999999997,3327.493,3327.668,1140763,1374045350.0,0.0,0,3328.491,0
20250102105800,1735786680000,3327.817,3327.917,3326.91,3327.4429999999998,1186913,1403643106.0,0.0,0,3327.669,0
20250102105900,1735786740000,3327.162,3327.384,3325.672,3326.232,1501835,1491598079.0,0.0,0,3327.443,0
20250102110000,1735786800000,3326.401,3327.81,3325.933,3327.23,994144,1171585783.0,0.0,0,3326.232,0
20250102110100,1735786860000,3327.0220000000004,3327.1420000000003,3325.559,3325.559,1047633,1212640460.0,0.0,0,3327.23,0
20250102110200,1735786920000,3325.766,3326.628,3324.762,3326.3230000000003,1081416,1276953136.9999998,0.0,0,3325.559,0
20250102110300,1735786980000,3326.099,3326.34,3324.511,3325.341,968460,1218410573.0000002,0.0,0,3326.323,0
20250102110400,1735787040000,3325.217,3325.7830000000004,3325.1440000000002,3325.306,860879,1032445518.0,0.0,0,3325.3410000000003,0
20250102110500,1735787100000,3324.947,3327.603,3324.947,3327.603,969371,1161019066.0,0.0,0,3325.3050000000003,0
20250102110600,1735787160000,3326.974,3327.233,3324.692,3325.0,1421015,1634068789.0000002,0.0,0,3327.604,0
20250102110700,1735787220000,3324.762,3324.889,3323.5370000000003,3324.213,1057965,1251264115.9999998,0.0,0,3325.0000000000005,0
20250102110800,1735787280000,3324.661,3326.7940000000003,3324.1130000000003,3324.536,1179074,1357063468.0,0.0,0,3324.213,0
20250102110900,1735787340000,3325.014,3325.014,3323.4590000000003,3324.195,1211855,1391332499.0,0.0,0,3324.5360000000005,0
20250102111000,1735787400000,3323.8610000000003,3325.2410000000004,3323.8070000000002,3324.9150000000004,1007154,1248864513.0,0.0,0,3324.195,0
20250102111100,1735787460000,3324.851,3325.794,3324.509,3324.639,1197214,1392440535.9999998,0.0,0,3324.914,0
20250102111200,1735787520000,3324.5229999999997,3324.5229999999997,3321.332,3321.493,2045617,2124256151.9999998,0.0,0,3324.64,0
20250102111300,1735787580000,3321.39,3321.39,3318.788,3319.3,1943753,2009292961.0,0.0,0,3321.494,0
20250102111400,1735787640000,3319.734,3320.285,3319.185,3319.3849999999998,1087764,1433448749.0000002,0.0,0,3319.2999999999997,0
20250102111500,1735787700000,3319.418,3319.934,3319.208,3319.553,964007,1183555935.0000002,0.0,0,3319.385,0
20250102111600,1735787760000,3319.462,3321.768,3319.085,3321.561,1195998,1444522645.0000002,0.0,0,3319.553,0
20250102111700,1735787820000,3321.0510000000004,3321.0510000000004,3317.905,3317.905,1131940,1318417494.0,0.0,0,3321.561,0
20250102111800,1735787880000,3318.176,3318.661,3316.603,3317.59,1164349,1366393955.0,0.0,0,3317.905,0
20250102111900,1735787940000,3317.053,3318.846,3317.053,3318.173,971467,1134767419.0,0.0,0,3317.589,0
20250102112000,1735788000000,3318.0240000000003,3318.6380000000004,3317.472,3317.472,925446,1062018965.0,0.0,0,3318.1730000000002,0
20250102112100,1735788060000,3317.779,3318.773,3317.779,3318.242,822169,1062675709.0,0.0,0,3317.473,0
20250102112200,1735788120000,3318.224,3318.649,3318.005,3318.502,800247,982949946.0000001,0.0,0,3318.241,0
20250102112300,1735788180000,3318.3120000000004,3318.7870000000003,3317.751,3317.751,821252,940424003.0,0.0,0,3318.501,0
20250102112400,1735788240000,3318.001,3318.0260000000003,3317.077,3317.295,984258,1090664110.0,0.0,0,3317.7520000000004,0
20250102112500,1735788300000,3317.123,3319.0750000000003,3317.123,3318.338,1079480,1256545521.0,0.0,0,3317.295,0
20250102112600,1735788360000,3318.355,3318.355,3316.906,3317.5789999999997,930484,1110027314.0,0.0,0,3318.3379999999997,0
20250102112700,1735788420000,3317.618,3317.6389999999997,3314.928,3314.928,1427838,1378526994.0,0.0,0,3317.5789999999997,0
20250102112800,1735788480000,3315.257,3316.699,3314.944,3315.955,1470305,1460673039.0000002,0.0,0,3314.929,0
20250102112900,1735788540000,3315.9750000000004,3316.126,3315.231,3315.8050000000003,1059391,1093733719.0000002,0.0,0,3315.9550000000004,0
20250102113000,1735788600000,3315.885,3316.4950000000003,3314.849,3316.4950000000003,1106864,1184246163.0,0.0,0,3315.8050000000003,0
20250102130100,1735794060000,3315.661,3316.4280000000003,3315.119,3315.1440000000002,3318942,3398925401.0,0.0,0,3316.496,0
20250102130200,1735794120000,3315.222,3315.3500000000004,3312.6510000000003,3313.434,1940868,2037166129.0,0.0,0,3315.1430000000005,0
20250102130300,1735794180000,3313.4,3313.4,3311.626,3311.918,1431780,1605030011.0,0.0,0,3313.4350000000004,0
20250102130400,1735794240000,3311.7250000000004,3316.192,3311.463,3315.7050000000004,1645835,1768765324.0,0.0,0,3311.918,0
20250102130500,1735794300000,3315.23,3315.499,3312.982,3313.108,1152818,1311695430.0,0.0,0,3315.704,0
20250102130600,1735794360000,3313.272,3314.4370000000004,3312.561,3312.561,1013771,1204149111.0,0.0,0,3313.108,0
20250102130700,1735794420000,3312.46,3312.46,3311.158,3311.158,1447457,1535440172.0000002,0.0,0,3312.5609999999997,0
20250102130800,1735794480000,3311.4210000000003,3312.856,3310.7380000000003,3310.8540000000003,1301596,1550589030.0,0.0,0,3311.157,0
20250102130900,1735794540000,3310.5800000000004,3311.3790000000004,3308.7090000000003,3308.8250000000003,2447191,2062431390.0000002,0.0,0,3310.8540000000003,0
20250102131000,1735794600000,3308.772,3309.243,3307.313,3307.313,1886196,2022253120.0,0.0,0,3308.826,0
20250102131100,1735794660000,3306.7760000000003,3308.678,3306.324,3307.239,1965486,1961389416.0,0.0,0,3307.313,0
20250102131200,1735794720000,3307.636,3307.636,3306.197,3306.243,1384553,1545382024.0,0.0,0,3307.239,0
20250102131300,1735794780000,3305.785,3307.61,3305.04,3307.61,1693122,1836015536.0,0.0,0,3306.242,0
20250102131400,1735794840000,3307.056,3307.056,3305.255,3306.0660000000003,1148267,1247640808.0,0.0,0,3307.61,0
20250102131500,1735794900000,3305.5330000000004,3306.2400000000002,3304.9990000000003,3305.376,1148062,1241881174.0,0.0,0,3306.0670000000005,0
20250102131600,1735794960000,3305.4370000000004,3306.891,3305.28,3306.215,1131799,1400235378.9999998,0.0,0,3305.375,0
20250102131700,1735795020000,3306.145,3306.145,3304.722,3305.183,1321758,1475292841.0,0.0,0,3306.2160000000003,0
20250102131800,1735795080000,3304.9210000000003,3305.2050000000004,3303.492,3303.527,1636968,1746243977.0000002,0.0,0,3305.183,0
20250102131900,1735795140000,3303.379,3304.0860000000002,3302.786,3303.231,1532354,1735318195.0,0.0,0,3303.5280000000002,0
20250102132000,1735795200000,3303.1240000000003,3303.1240000000003,3301.619,3301.8320000000003,1659815,1808591957.0,0.0,0,3303.23,0
20250102132100,1735795260000,3302.371,3302.608,3301.4230000000002,3301.596,2043473,2040858911.0,0.0,0,3301.8320000000003,0
